Lemma_Sense_Id;Translation_Lemma;Translation_Sense;Translation_Gram_Info;Translation_Lex_Info
3380;zmØna;;§;null
3380;pýechod;na nØco nov‚ho;m;null
3381;zmØna;;;null
3381;pomalì nadhoz;baseball;;null
3382;zmØna, pýemØna;;§;null
3383;zmØna, £prava;vìsledek;§;null
3383;modifikace;;§;null
3384;zmØna, £prava;proces;§;null
3384;modifikace;;§;null
3385;£prava, zmØna;;§;null
3386;zmØna, £prava;;§;null
3386;pozmØnØn¡;;s;null
3387;obr cen¡ poýad¡, pýevr cen¡ poýad¡;;s+s;null
3387;zmØna poýad¡;;§+s;null
3388;zmØna prostýed¡;;;null
3389;prudk  zmØna n lady;;;null
3389;prudkì vìkyv n lady;;;null
3390;dalekos hl  zmØna;;;null
3391;v…bec;v z poru;pý¡sl;null
3391;ani trochu;v z poru;Ÿ st+pý¡sl;null
3392;v…bec;v z poru;pý¡sl;null
3392;ani n hodou;;sp+§;null
3393;naprosto, £plnØ, absolutnØ;;pý¡sl;null
3393;v…bec;v z poru;pý¡sl;null
3394;£plnØ, docela;;;null
3394;v…bec;v z poru;;null
3395;nØkdy;v ot zk ch;;null
3395;v…bec nØkdy;;;null
3396;v…bec si nevzpom¡nat na;;4p;null
3397;v…bec se nestydØt;;;null
3398;jestli v…bec;;;null
3399;v…bec ne;;;null
3400;v…bec nic;;;null
3401;zý¡dka, pakli§e v…bec;;;null
3402;Evropa;;§;null
3403;kontinent ln¡ Evropa;z pohledu Velk‚ Brit nie;pý¡d+§;null
3404;Jan;evangelium;m;null
3405;slavnì;;pý¡d;null
3405;proslulì, vØhlasnì;kni§nØ;pý¡d;null
3405;zn mì;;pý¡d;null
3406;zn mì;mu§;m;null
3406;zn m ;§ena;§;null
3407;zn mì, proslulì;;pý¡d;null
3408;rovnØ§ zn mì jako;;pý¡sl+pý¡d+sp;null
3408;alias;;;null
3409;to je pojem!;vçeobecnØ zn mì;;null
3409;notoricky zn mì;;;null
3410;zn mì pod jm‚nem;;;null
3411;skonŸit;dopadnout;4p dok;null
3411;v‚st;;4p ned;null
3412;v‚st;nØkam;ned;null
3413;v‚st;z soby;4p ned;null
3413;m¡t na skladØ;;4p ned+pýedl+m;null
3414;tr‚novat, kouŸovat;;4p ned;null
3414;v‚st;sport: tr‚novat;4p ned;null
3415;v‚st;pýen çet;4p ned;null
3415;pýen çet;;4p ned;null
3415;vodit;bìt vodivì;4p ned;null
3416;nab¡zet;obchod;4p ned;null
3416;v‚st;obchod;4p ned;null
3417;nasmØrovat, poslat;nØkoho k nØŸemu;4p dok;null
3417;v‚st;nØkoho k nØŸemu;4p ned;null
3418;v‚st;v lku;4p ned;null
3419;radit;;3p ned;null
3419;v‚st;pom hat;4p ned;null
3420;podn¡tit, pohnat;;4p dok;null
3420;podnØcovat, poh nØt;;4p ned;null
3420;v‚st;jeho jedn n¡ vede altruismus;4p ned;null
3421;bìt v Ÿele;;ned+pýedl+s;null
3421;v‚st;;4p ned;null
3422;v‚st;;4p;null
3422;ukazovat cestu;;4p;null
3423;v‚st, ý¡dit;;4p ned;null
3424;v‚st k;n sledek;3p ned;null
3425;v‚st proces;soud;ned+m;null
3425;v‚st ý¡zen¡;soud;ned+s;null
3426;ý¡dit, v‚st;;4p dok;null
3427;bìt v Ÿele, st t v Ÿele;;2p ned+pýedl+s;null
3427;v‚st, ý¡dit;;4p ned;null
3428;uchov vat, v‚st;z znamy;4p dok;null
3428;uchovat, nechat si;z znamy;4p dok;null
3429;skonŸit;;7p dok;null
3429;v‚st k;;3p ned;null
3429;vy£stit v;;4p dok;null
3429;m¡t za n sledek;;4p ned+pýedl+m;null
3430;pozvat na pohovor;;4p dok+pýedl+m;null
3430;v‚st pohovor s;;7p ned+m;null
3430;dØlat pohovor s;;7p ned+m;null
3431;ý¡dit, v‚st;;4p ned;null
3432;ý¡dit, v‚st;;4p ned;null
3433;v‚st kampaå;;ned+§;null
3434;d vat znamen¡;;ned+s;null
3434;nav dØt, v‚st;;ned;null
3434;sv¡tit;svØtlo;ned;null
3435;v‚st pýestýelku;;ned+§;null
3436;v‚st, ý¡dit;firmu;4p ned;null
3437;v‚st potrub¡m;vodu, ropu apod.;4p ned+s;null
3437;pýiv‚st potrub¡m;vodu, ropu apod.;4p dok+s;null
3438;k zat, mentorovat;protivnØ pouŸovat;ned;null
3438;m¡t k z n¡, v‚st k z n¡;protivnØ pouŸovat;ned+s;null
3439;v‚st, doprov zet;;4p dok;null
3440;plodit;b¡du apod.;4p ned;null
3440;v‚st k;;3p ned;null
3441;ý¡dit, navigovat, v‚st;;4p ned;null
3442;v‚st k odcizen¡;ztr ta pocitu soun le§itosti;ned+pýedl+s;null
3443;v‚st si album s vìstýi§ky;;;null
3444;zplodit;pýenesenØ;4p dok;null
3444;v‚st k;;3p ned;null
3445;v‚st k;;3p;null
3446;vyvolat;;4p;null
3446;v‚st k;;3p;null
3447;rozhodnout;vydat rozhodnut¡;dok;null
3447;rozhodovat;;ned;null
3448;rozhodnout;;4p dok;null
3449;rozhodnout;bìt rozhoduj¡c¡ ud lost;;null
3450;udØlat, uŸinit;rozhodnut¡;4p dok;null
3450;rozhodnout se;;4p dok;null
3451;rozhodnout se;;dok;null
3451;cht¡t;;4p dok;null
3452;rozhodnout se;;dok;null
3452;rozhodovat se;;ned;null
3453;rozhodnout se pro;;4p dok;null
3454;urovnat, rozhodnout;spor;4p dok;null
3455;rozhodnout se nØco udØlat;;4p;null
3456;rozhodnout se;;;null
3457;rozhodnout se;;;null
3458;rozhodnout se pro;;4p;null
3458;d t si;;4p;null
3459;chovat se, jako kdyby;;;null
3459;dØlat jako;;;null
3460;jakoby, jako kdyby;;;null
3461;jakoby;;;null
3461;jako kdyby;;;null
3462;co kdyby n hodou;;;null
3463;pØt;;Ÿ¡sl;null
3464;pØt;;Ÿ¡sl;null
3464;pØtice;;§;null
3465;pØt;;Ÿ¡sl;null
3466;pØt;;Ÿ¡sl;null
3466;pØtka;Ÿ¡slo;§;null
3467;pØtiletì;;Ÿ¡sl;null
3467;pØt;vØk;Ÿ¡sl;null
3468;pØt;hodiny;Ÿ¡sl;null
3469;zp¡vat, pØt;;4p ned;null
3469;zazp¡vat, zapØt;;4p dok;null
3469;zp¡vat, pØt;;ned;null
3469;zazp¡vat, zapØt;;dok;null
3470;pØt set;;Ÿ¡sl+Ÿ¡sl;null
3471;pØt set;;Ÿ¡sl+Ÿ¡sl;null
3471;pØtistovka;;§;null
3472;ministerstvo;instituce;s;null
3473;ministerstvo;budova;s;null
3474;ministerstvo spravedlnosti;;s+§;null
3475;ministerstvo financ¡;vl da;s+§ mn;null
3475;finance;hovorovØ: ministerstvo;§;null
3476;jedinì;;pý¡d;null
3477;jedinì;;pý¡d;null
3477;jen jeden;;pý¡sl+Ÿ¡sl;null
3478;jedinì, vìluŸnì;;pý¡d;null
3479;vìluŸnì, jedinì;;pý¡d;null
3480;r…znì;oddØlenì;pý¡d;null
3481;odliçnì, jinì, r…znì;ne stejnì;pý¡d;null
3482;r…znì, rozmanitì;;pý¡d;null
3483;r…znì, rozliŸnì, rozmanitì;;pý¡d;null
3483;nejr…znØjç¡;;pý¡d;null
3484;neodpov¡daj¡c¡, r…znì;pono§ky;pý¡d;null
3485;r…znì, vçelijakì;;pý¡d;null
3486;sm¡çenì;;pý¡d;null
3486;r…znì, rozmanitì;;pý¡d;null
3487;r…znì, r…znorodì;;pý¡sl;null
3488;ýeditel;ýeditel çkoly: mu§;m;null
3488;ýeditelka;ýeditel çkoly: §ena;§;null
3489;hlava;vrcholnì pýedstavitel;§;null
3489;vedouc¡, ýeditel;mu§;m;null
3489;vedouc¡, ýeditelka;§ena;§;null
3490;ýeditel, vedouc¡;mu§;m;null
3490;ýeditelka, vedouc¡;§ena;§;null
3491;mana§er, ýeditel, vedouc¡;mu§;m;null
3491;mana§erka, ýeditelka, vedouc¡;§ena;§;null
3492;prezident, ýeditel, ç‚f;sportovn¡ho klubu;;null
3493;prezident, ýeditel, pýedseda;mu§;m;null
3493;gener ln¡ ýeditel;mu§;pý¡d+m;null
3493;prezidentka, ýeditelka, pýedsedkynØ;§ena;§;null
3493;gener ln¡ ýeditelka;§ena;§;null
3494;guvern‚r, ýeditel, velitel;mana§ersk  funkce;m;null
3495;ýeditel çkoly;;m+§;null
3496;ýeditel çkoly;;m+§;null
3497;policejn¡ ýeditel;;pý¡d+m;null
3498;souŸasnì;st vaj¡c¡ se v tut‚§ dobu;pý¡d;null
3499;souŸasnì;dØj¡c¡ se z roveå;pý¡d;null
3500;teÔ, nyn¡;;pý¡sl;null
3500;souŸasnì, nynØjç¡;;pý¡d;null
3500;v souŸasnosti;;pýedl+§;null
3500;moment lnØ, pr vØ;;pý¡sl;null
3501;nynØjç¡, souŸasnì;;pý¡d;null
3501;teÔ, nyn¡, moment lnØ;;pý¡sl;null
3502;soubØ§nì, souŸasnì;;pý¡d;null
3503;souŸasnì, modern¡;;pý¡d;null
3504;soubØ§nì, souŸasnì;ve stejnou dobu;pý¡d;null
3504;paraleln¡, simult nn¡;ve stejnou dobu: form lnØ;pý¡d;null
3505;souŸasnì, simult nn¡;;pý¡d;null
3506;slu§ba;;§;null
3507;slu§ba;elektýina, voda apod.;§;null
3507;veýejn  slu§ba;;pý¡d+§;null
3508;vojna;povinn  slu§ba;§;null
3508;povinn  vojensk  slu§ba;;pý¡d+pý¡d+§;null
3508;odvod;na vojnu;m;null
3509;poradenstv¡;;s;null
3509;poradn¡ slu§ba, poradensk  slu§ba;;pý¡d+§;null
3510;rozvØdka;;§;null
3510;vìzvØdn  slu§ba, tajn  slu§ba;;pý¡d+§;null
3510;tajn  informace;;pý¡d+§;null
3511;obsluha, slu§ba;pracovn¡k;§;null
3511;hl¡daŸ;pracovn¡k: mu§;m;null
3511;hl¡daŸka;pracovn¡k: §ena;§;null
3512;zvl çtn¡ leteck  slu§ba;britsk  arm da;pý¡d+pý¡d+§;null
3513;kolem;po okol¡;pý¡sl;null
3514;kolem;pod‚l;4p pýedl;null
3515;za;kde;7p pýedl;null
3515;za;kam;4p pýedl;null
3515;kolem;kudy;2p pýedl;null
3516;pýibli§nØ, asi, zhruba;;pý¡sl;null
3516;kolem;;2p pýedl;null
3517;dokola, dokoleŸka, kolem;;pý¡sl;null
3518;okolo, kolem;;pý¡sl;null
3519;okolo, kolem;obepnout;2p pýedl;null
3520;projet kolem;j¡zda;2p dok;null
3520;proj¡t;ch…ze;2p dok;null
3521;krou§it kolem;;2p ned;null
3521;obkrou§it;;4p dok;null
3522;krou§it kolem;;2p ned;null
3522;obj¡§dØt;;4p ned;null
3522;obkrou§it, objet;;4p dok;null
3523;dØlat humbuk kolem;reklama;2p dok+m;null
3524;toŸit se kolem;;2p ned;null
3525;toŸit se kolem, krou§it kolem, ob¡hat kolem;;2p ned;null
3525;ob¡hat;;4p ned;null
3526;projet kolem;;2p dok;null
3527;rotuj¡c¡;;pý¡d;null
3527;ot Ÿej¡c¡ se kolem vlastn¡ osy;;;null
3528;rotace;;§;null
3528;ot Ÿen¡ kolem vlastn¡ osy;;;null
3529;vçude kolem, vçude okolo;;;null
3529;vcelku vzato;;;null
3530;j¡t kolem;;2p;null
3531;proj¡t kolem;;;null
3532;nechodit kolem hork‚ kaçe;;;null
3533;Ÿasto;frekvence;pý¡sl;null
3534;Ÿasto;v mnoha pý¡padech;pý¡sl;null
3535;Ÿasto;;pý¡sl;null
3535;pravidelnØ;pýenesenØ;pý¡sl;null
3536;Ÿasto;jev vyskytuj¡c¡ se Ÿasto;pý¡sl;null
3537;Ÿasto;;pý¡sl;null
3538;Ÿasto;;;null
3539;obvykle, Ÿasto;ŸasovØ;pý¡sl;null
3540;jak Ÿasto chcete;;;null
3541;dost Ÿasto;;;null
3542;stejnØ;;pý¡sl;null
3543;stejnØ;stejnìm zp…sobem;pý¡sl;null
3543;podobnØ;skoro stejnØ;pý¡sl;null
3544;v natur li¡ch;;;null
3544;stejnØ;oplatit;;null
3545;bìt tot‚§ co;;ned+pý¡sl+z jm;null
3545;bìt stejn‚;;ned+pý¡d;null
3546;stejnØ, pýesto;;pý¡sl;null
3546;tak jako tak;;pý¡sl+spoj+pý¡sl;null
3547;stejnØ, shodnØ;;pý¡sl;null
3548;ve stejn‚ vìçce, v jedn‚ rovinØ;napý. st…l a okno;pýedl+pý¡d+§;null
3548;zarovnanì;;pý¡d;null
3549;karty stejn‚ barvy;4 nebo 5 karet v dr§en¡ jednoho hr Ÿe;§ mn+pý¡d+§;null
3550;beztak, stejnØ;pýesto;pý¡sl;null
3550;i tak;pýesto;sp+pý¡sl;null
3550;tak jako tak;pýesto;pý¡sl+sp+pý¡sl;null
3551;i;;;null
3551;jako§ i, stejnØ jako;;;null
3552;stejn‚ krevn¡ skupiny;maj¡c¡ stejn‚ n zory;;null
3553;patýit;m¡t m¡sto;dok;null
3553;m¡t bìt;;ned+ned;null
3554;patýit;;3p ned;null
3554;bìt nØŸ¡;;ned z jm;null
3555;vztahovat se k, patýit k;;3p ned;null
3555;tìkat se;;2p dok;null
3556;patýit k;Ÿlenstv¡;3p ned;null
3556;bìt Ÿlenem;;ned+m;null
3556;n le§et k, ýadit se k;;3p dok;null
3557;patýit, n le§et;;;null
3558;pr vo;;s;null
3558;n rok;;m;null
3559;z kony;;m mn;null
3559;pr vo;soubor z kon… obecnØ;s;null
3560;opr vnØn¡;poŸ¡taŸe: pý¡stupov  pr va;s;null
3560;pý¡stup;poŸ¡taŸe: pý¡stupov  pr va;m;null
3560;pr vo;poŸ¡taŸe: pý¡stupov  pr va;s;null
3561;pr vo;;s;null
3562;moci, moct, smØt;m¡t opr vnØn¡;ned;null
3562;m¡t pr vo;;ned+s;null
3563;pr vo vìbØru;;s+m;null
3564;autorsk  pr va;;pý¡d+s mn;null
3564;autorsk‚ pr vo;;pý¡d+s;null
3564;copyright;;m;null
3565;zp…sobilì, schopnì;;pý¡d;null
3565;maj¡c¡ pr vo na;;4p pý¡Ÿ ned+s;null
3566;pýedkupn¡ pr vo;;pý¡d+s;null
3566;opce;prodlou§en¡ smlouvy apod.;§;null
3567;pýedkupn¡ pr vo;;pý¡d+s;null
3568;zadr§ovac¡ pr vo;;pý¡d+s;null
3569;volebn¡ pr vo;;pý¡d+s;null
3570;pr vo pr…chodu;;s+m;null
3571;£stavn¡ pr vo;;;null
3572;trestn¡ pr vo;;;null
3573;m¡t pr vo na;;4p;null
3574;m¡t pr vo na;;4p;null
3575;nem¡t pr vo;;;null
3575;nic ti do toho nen¡;;;null
3576;nem¡t pr vo;;;null
3577;m¡t pýednost;;;null
3577;m¡t pýednostn¡ pr vo;;;null
3578;m¡t pr vo;;;null
3579;pr vo a poý dek;;;null
3580;pr vo d§ungle;;;null
3581;potvrzen¡ zaruŸuj¡c¡ pr vo koupØ za stejnou cenu;kdy§ zbo§¡ v akci dojde;;null
3582;nezadateln‚ pr vo;;;null
3583;pr vo na vodu;common law;;null
3584;informace;znalost;§;null
3585;informace;data;§;null
3585;data;;s mn;null
3586;informace;pult¡k;§ mn;null
3587;d…vØrn  informace;;pý¡d+§;null
3588;rozvØdka;;§;null
3588;vìzvØdn  slu§ba, tajn  slu§ba;;pý¡d+§;null
3588;tajn  informace;;pý¡d+§;null
3589;vìstra§n  informace;povodeå, urag n apod.;pý¡d+§;null
3590;informativn¡, pouŸnì;u§iteŸn‚ informace;pý¡d;null
3590;bohatì na informace;;pý¡d+pýedl+§;null
3591;£tr§kovit  informace;;pý¡d+§;null
3592;d…vØrn‚ informace;;;null
3593;informace s omezenìm pý¡stupem;;;null
3594;z kladn¡ informace;;;null
3595;z jem;;m;null
3596;z jem;;m;null
3597;z jem;zvØdavost;m;null
3598;zaujatì, zainteresovanì;;pý¡d;null
3598;maj¡c¡ z jem, jev¡c¡ z jem;;pý¡d+m;null
3599;vzbudit z jem;nØŸ¡;dok+m;null
3599;poutat, fascinovat;vzbudit z jem;4p ned;null
3599;upoutat, zaujmout;vzbudit z jem;4p dok;null
3600;z jem o ekologick‚ ot zky;;m+pýedl+pý¡d+§ mn;null
3600;environmentalismus;hnut¡;m;null
3600;ekologismus;pohrdavØ: hnut¡;;null
3601;zaj¡mat se o;;4p;null
3601;m¡t z jem o;;4p;null
3602;m¡t z jem na;;6p;null
3602;m¡t §el¡zko v ohni;;;null
3603;obrovskì z jem o;;4p;null
3603;j¡t na odbyt;;;null
3604;ztratit z jem o;;4p;null
3605;spojit se s;;7p;null
3605;m¡t spoleŸnì z jem s;;7p;null
3606;partikul rn¡ z jem;;;null
3607;Ÿlen;mu§;m;null
3607;Ÿlenka;§ena;§;null
3608;Ÿlen;;m;null
3609;Ÿlen;gramatika;m;null
3609;urŸuj¡c¡ vìraz;gramatika: ukaz., pýivl. z jmena apod.;pý¡d+m;null
3610;Ÿlen;plat¡c¡;m;null
3611;Ÿlen kr lovsk‚ rodiny;mu§;m+pý¡d+§;null
3611;pý¡sluçn¡k kr lovsk‚ rodiny;mu§;m+pý¡d+§;null
3611;Ÿlenka kr lovsk‚ rodiny;§ena;§+pý¡d+§;null
3611;pý¡sluçnice kr lovsk‚ rodiny;§ena;§+pý¡d+§;null
3612;Ÿlen spr vn¡ rady;mu§;m+pý¡d+§;null
3612;Ÿlenka spr vn¡ rady;§ena;§+pý¡d+§;null
3613;poslanec;mu§;m;null
3613;poslankynØ;§ena;§;null
3613;Ÿlen parlamentu;mu§;m+m;null
3613;Ÿlenka parlamentu;§ena;§+m;null
3614;pýidru§enì Ÿlen;;pý¡d+§;null
3615;gangster;;m;null
3615;Ÿlen gangu;;m+m;null
3616;Ÿlen vìboru bdØlosti;domobrana;m+m+§;null
3616;Ÿlen domobrany;;m+§;null
3617;zakl daj¡c¡ Ÿlen;;;null
3618;bezprobl‚movì Ÿlen;;;null
3619;Ÿlen advok tsk‚ komory;;;null
3620;kancel ý, £ýadovna;;§;null
3620;£ýad;konkr‚tn¡ osoby;m;null
3621;£ýad;;m;null
3621;pozice;;§;null
3622;£ýad;st tn¡ organizace;m;null
3622;org n;st tn¡ organizace;m;null
3623;£ýad;;m;null
3623;kancel ý;;§;null
3624;ministerskì £ýad;ministra;pý¡d+m;null
3624;portfej, portefeuille;ministra;§;null
3624;obor p…sobnosti;ministra;m+§;null
3625;£ýad pro spotýebn¡ danØ;Velk  Brit nie;m+pýedl+pý¡d+§ mn;null
3626;prezidentov n¡, prezidentstv¡;vìkon funkce;s;null
3626;£ýad prezidenta;;m+m;null
3627;£ýad prezidenta USA;;m+m+zkr;null
3628;regul tor;;m;null
3628;regulaŸn¡ £ýad;;pý¡d+m,;null
3629;regul tor;;m;null
3629;regulaŸn¡ £ýad;;pý¡d+m,;null
3630;knØ§skì £ýad;pýenesenØ;pý¡d+m;null
3631;imigraŸn¡ £ýad;USA;pý¡d+m;null
3632;finanŸn¡ £ýad;;;null
3632;berå k;hovorovØ;;null
3633;finanŸn¡ £ýad;;;null
3633;berå k;;;null
3634;Ÿtyýi;poŸet;Ÿ¡sl;null
3634;Ÿtyýka, Ÿtverka;Ÿ¡slo;§;null
3635;Ÿtyýi;;Ÿ¡sl;null
3636;Ÿtyýi;;Ÿ¡sl;null
3637;pades t Ÿtyýi;;;null
3638;zp…sob;;m;null
3639;zp…sob;;m;null
3639;prostýedky;;m mn;null
3640;zp…sob;;m;null
3641;cesta;;§;null
3641;zp…sob;;m;null
3641;metoda;;§;null
3642;zp…sob;;m;null
3643;zp…sob;jak nØco udØlat;;null
3644;styl, zp…sob;;m;null
3645;zp…sob, chov n¡;;m;null
3646;zp…sob, postup;;m;null
3646;metoda;;§;null
3647;styl;psan¡;m;null
3647;zp…sob psan¡;;m+s;null
3648;styl;;m;null
3648;zp…sob vyjadýov n¡;;m+s;null
3649;oznamovac¡ zp…sob;gramatika;pý¡d+m;null
3650;zp…sob vyjadýov n¡;£stnØ;m+s;null
3650;dikce;;§;null
3651;zp…sob vyjadýov n¡;p¡semnØ;m+s;null
3652;zp…sob myçlen¡;;m+s;null
3652;pý¡stup;myçlenkovì;m;null
3653;podmiåovac¡ zp…sob;;pý¡d+m;null
3654;prostýedek;;;null
3654;zp…sob, jak;;;null
3655;zp…sob, jak vyj dýit;;4p;null
3656;pen¡ze;obØ§ivo;m pomn;null
3657;mØna;;§;null
3657;pen¡ze;pýenesenØ;pomn;null
3657;platidlo;pr vnicky;s;null
3657;obØ§ivo;hotov‚ pen¡ze v obØhu;§;null
3658;pen¡ze;;§ pomn;null
3658;bohatstv¡;;s;null
3658;majetek;;m;null
3659;pen¡ze;;m pomn;null
3659;pý¡jmy, vìnosy;pýenesenØ;m mn;null
3660;penize;;m pomn;null
3661;n hrada;;§;null
3661;refundace;;§;null
3661;vr cen‚ pen¡ze;;pý¡d+m mn;null
3662;nahradit, refundovat;;4p dok;null
3662;nahrazovat, refundovat;;4p ned;null
3662;vr tit pen¡ze;;dok+m mn;null
3662;vracet pen¡ze;;ned+m mn;null
3663;vr tit pen¡ze;platit n klady;dok+m mn;null
3663;krìt n klady, nahrazovat n klady;platit n klady;ned+m mn;null
3663;pokrìt n klady, nahradit n klady;platit n klady;dok+m mn;null
3663;refundovat;platit n klady;dok;null
3664;sb¡rat pen¡ze;dobroŸinnost, kampaå;dok+m mn;null
3665;mince;;§;null
3665;kovov‚ pen¡ze;;pý¡d+m pomn;null
3666;vyhrazen‚ pen¡ze;;pý¡d+m pomn;null
3667;pr t çpinav‚ pen¡ze;;ned+pý¡d+m pomn;null
3667;vyprat çpinav‚ pen¡ze;;dok+pý¡d+m;null
3668;hotovost;;;null
3668;pen¡ze v hotovosti;;;null
3669;vybrat pen¡ze;;;null
3669;vyb¡rat pen¡ze;;;null
3669;vybrat;;;null
3669;vyb¡rat;;;null
3670;dobr‚ za ty pen¡ze;;;null
3671;nashrom §dit pen¡ze;;;null
3671;sehnat pen¡ze;;;null
3672;pen¡ze na £tratu;na dovolen‚ apod.;;null
3673;Ÿas jsou pen¡ze;;;null
3674;voda;;§;null
3675;voda;k pit¡;§;null
3676;voda;sklenice vody;§;null
3677;voda z t n¡;;§+pýedl+s;null
3678;§iv  voda;pýenesenØ: nesouc¡ £levu;pý¡d+§;null
3678;terapie;pýenesenØ;§;null
3679;munice;pýenesenØ: dod vat nØkomu;§;null
3679;voda na mlìn;nahr vat oponentovi;§+pýedl+m;null
3680;rozlit  voda, unikl  voda;nebo jin  tekutina;pý¡d+§;null
3681;odpad, odtok;;m;null
3681;odpadn¡ voda;;pý¡d+§;null
3682;£stn¡ voda;;pý¡d+§;null
3683;deçœov  voda;;pý¡d+§;null
3684;vaý¡c¡ voda;;;null
3685;destilovan  voda;;;null
3686;pitn  voda;;;null
3687;pitn  voda;;;null
3688;podzemn¡ voda;;;null
3689;hork  voda;;;null
3690;perliv  voda;;;null
3691;pr vØ, teÔ;;pý¡sl;null
3692;teÔ, moment lnØ;;pý¡sl;null
3693;pr vØ, teÔ;;pý¡sl;null
3694;teÔ, nyn¡;;pý¡sl;null
3694;souŸasnì, nynØjç¡;;pý¡d;null
3694;v souŸasnosti;;pýedl+§;null
3694;moment lnØ, pr vØ;;pý¡sl;null
3695;nynØjç¡, souŸasnì;;pý¡d;null
3695;teÔ, nyn¡, moment lnØ;;pý¡sl;null
3696;teÔ, pr vØ, zrovna;;pý¡sl;null
3697;moment lnØ, pr vØ, teÔ, zrovna;;pý¡sl;null
3698;nyn¡, teÔ;;pý¡sl;null
3699;ale teÔ v §nØ;;zvol;null
3700;pr vØ teÔ;;;null
3701;teÔ nebo nikdy;£spØch nebo krach;;null
3702;teÔ nebo nikdy;;;null
3703;teÔ kdy§;;;null
3704;okam§itØ;;;null
3704;teÔ hned;;;null
3705;mladì;;pý¡d;null
3706;mladì;;m;null
3707;mladì, mladistvì;p…sob¡c¡ mladØ;pý¡d;null
3708;zemý¡t mladì;;;null
3708;odej¡t pýedŸasnØ;poeticky;;null
3709;mladì krab;mØkkì, po§ivatelnì krunìý;;null
3710;mØs¡c;kalend ýn¡;m;null
3711;mØs¡c;doba;m;null
3712;mØs¡c;objekt na obloze;m;null
3712;MØs¡c;vesm¡rn‚ tØleso;m;null
3712;luna;b snicky;§;null
3713;dvakr t za mØs¡c;;pý¡sl+pýedl+m;null
3714;dor…staj¡c¡ mØs¡c;;;null
3715;program;televizn¡;m;null
3715;poýad;;m;null
3716;program;studium;m;null
3717;program;poŸ¡taŸ;m;null
3717;aplikace;poŸ¡taŸ;§;null
3718;program;pl n akc¡;m;null
3719;program;televize;m;null
3720;program;televize;m;null
3721;program;politick  strana;m;null
3721;stranickì program;politick  strana;pý¡d+m;null
3721;platforma;politick  strana;§;null
3722;program;;m;null
3722;poýad jedn n¡;;m+s;null
3722;agenda;;§;null
3723;program, kan l;televize;m;null
3723;stanice;televize;§;null
3724;studijn¡ program;;pý¡d+m;null
3725;program, pl n;univerzitn¡ho kurzu;m;null
3725;syllabus;;m;null
3726;instalaŸn¡ program;;pý¡d+m;null
3727;obslu§nì program;;pý¡d+m;null
3728;pilotn¡ program;;;null
3729;£zem¡;;s;null
3729;oblast;;§;null
3730;£zem¡;;s;null
3730;region, teritorium;;m;null
3730;oblast;;§;null
3731;oblast;spr vn¡;§;null
3732;oblast;uzavýen  oblast;§;null
3733;oblast;;§;null
3734;obor;nØŸ¡;m;null
3734;oblast;p…sobnosti;§;null
3734;pole;p…sobnosti;§;null
3735;obor, oblast;specializace;m;null
3735;odvØtv¡;;s;null
3736;oblast z jmu;;m+m;null
3736;sf‚ra z jmu;;§+m;null
3736;dom‚na;;§;null
3737;oblast, sf‚ra;oblast £Ÿinku;§;null
3738;oblast, z¢na;;§;null
3739;obor;pole p…sobnosti;m;null
3739;sf‚ra, oblast;pole p…sobnosti;§;null
3739;dom‚na;pole p…sobnosti;§;null
3740;ovl dan  oblast, kontrolovan  oblast;;pý¡d+§;null
3741;oblast, lokalita;;§;null
3742;oblast posti§en  kriz¡;ekonomicky;;null
3743;posti§en  oblast;;;null
3743;oblast posti§en  pohromou;;;null
3744;metropolitn¡ oblast;;;null
3745;evropskì;;pý¡d;null
3746;film;;m;null
3746;bij k;hovorovØ;m;null
3747;film;;m;null
3748;film;;m;null
3749;vrstva;;§;null
3749;vrstviŸka;;§ zdrob;null
3749;film, povlak;vrstva;m;null
3750;kreslenì film, animovanì film;;pý¡d+m;null
3751;povlak, film;na hladinØ;m;null
3752;film, kde se vra§d¡;;;null
3753;akŸn¡ film;;;null
3754;natoŸit film;;;null
3755;dobovì film;;;null
3756;podnik;;m;null
3756;spoleŸnost, firma;;§;null
3756;§ivnost;malì podnik;§;null
3757;spoleŸnost, firma;;§;null
3757;podnik;;m;null
3758;podnikovì;;pý¡d;null
3758;podnik;;m;null
3758;spoleŸnost;;§;null
3759;firma, spoleŸnost;;§;null
3759;podnik;;m;null
3760;podnik;firma;m;null
3760;podnik n¡;Ÿinnost;s;null
3761;podnik;velk  akce;m;null
3762;vykoýisœovatelskì podnik;tvrd  pr ce, m lo penØz;pý¡d+m;null
3762;manufaktura;historicky;§;null
3763;exportn¡ podnik;;pý¡d+m;null
3764;importn¡ podnik;;pý¡d+m;null
3765;joint venture;;;null
3765;spoleŸnì podnik;;;null
3766;podnik, kterì sm¡ zamØstn vat jen Ÿleny odbor…;;;null
3767;pan;titul;m;null
3768;pan;osloven¡;m;null
3769;pan;form lnØ;m;null
3770;P n;B…h;m;null
3771;p n;vl dce, vlivn  osoba;m;null
3772;pan;;m;null
3773;pan;pýed jm‚nem;m;null
3773;p.;p n;zkr;null
3774;pan;ironicky: pan vØdec, pan umØlec;m;null
3775;princ, kralevic;syn panovn¡ka;m;null
3775;kn¡§e, vladaý, panovn¡k;panovn¡k;m;null
3775;kn¡§e, vl dce, p n;pýenesenØ;m;null
