Lemma_Sense_Id;Translation_Lemma;Translation_Sense;Translation_Gram_Info;Translation_Lex_Info
3452;rozhodnout se;;dok;null
3452;rozhodovat se;;ned;null
3453;rozhodnout se pro;;4p dok;null
3454;urovnat, rozhodnout;spor;4p dok;null
3455;rozhodnout se něco udělat;;4p;null
3456;rozhodnout se;;;null
3457;rozhodnout se;;;null
3458;rozhodnout se pro;;4p;null
3458;dát si;;4p;null
3459;chovat se, jako kdyby;;;null
3459;dělat jako;;;null
3460;jakoby, jako kdyby;;;null
3461;jakoby;;;null
3461;jako kdyby;;;null
3462;co kdyby náhodou;;;null
3463;pět;;čísl;null
3464;pět;;čísl;null
3464;pětice;;ž;null
3465;pět;;čísl;null
3466;pět;;čísl;null
3466;pětka;číslo;ž;null
3467;pětiletý;;čísl;null
3467;pět;věk;čísl;null
3468;pět;hodiny;čísl;null
3469;zpívat, pět;;4p ned;null
3469;zazpívat, zapět;;4p dok;null
3469;zpívat, pět;;ned;null
3469;zazpívat, zapět;;dok;null
3470;pět set;;čísl+čísl;null
3471;pět set;;čísl+čísl;null
3471;pětistovka;;ž;null
3472;ministerstvo;instituce;s;null
3473;ministerstvo;budova;s;null
3474;ministerstvo spravedlnosti;;s+ž;null
3475;ministerstvo financí;vláda;s+ž mn;null
3475;finance;hovorově: ministerstvo;ž;null
3476;jediný;;příd;null
3477;jediný;;příd;null
3477;jen jeden;;přísl+čísl;null
3478;jediný, výlučný;;příd;null
3479;výlučný, jediný;;příd;null
3480;různý;oddělený;příd;null
3481;odlišný, jiný, různý;ne stejný;příd;null
3482;různý, rozmanitý;;příd;null
3483;různý, rozličný, rozmanitý;;příd;null
3483;nejrůznější;;příd;null
3484;neodpovídající, různý;ponožky;příd;null
3485;různý, všelijaký;;příd;null
3486;smíšený;;příd;null
3486;různý, rozmanitý;;příd;null
3487;různý, různorodý;;přísl;null
3488;ředitel;ředitel školy: muž;m;null
3488;ředitelka;ředitel školy: žena;ž;null
3489;hlava;vrcholný představitel;ž;null
3489;vedoucí, ředitel;muž;m;null
3489;vedoucí, ředitelka;žena;ž;null
3490;ředitel, vedoucí;muž;m;null
3490;ředitelka, vedoucí;žena;ž;null
3491;manažer, ředitel, vedoucí;muž;m;null
3491;manažerka, ředitelka, vedoucí;žena;ž;null
3492;prezident, ředitel, šéf;sportovního klubu;;null
3493;prezident, ředitel, předseda;muž;m;null
3493;generální ředitel;muž;příd+m;null
3493;prezidentka, ředitelka, předsedkyně;žena;ž;null
3493;generální ředitelka;žena;ž;null
3494;guvernér, ředitel, velitel;manažerská funkce;m;null
3495;ředitel školy;;m+ž;null
3496;ředitel školy;;m+ž;null
3497;policejní ředitel;;příd+m;null
3498;současný;stávající se v tutéž dobu;příd;null
3499;současný;dějící se zároveň;příd;null
3500;teď, nyní;;přísl;null
3500;současný, nynější;;příd;null
3500;v současnosti;;předl+ž;null
3500;momentálně, právě;;přísl;null
3501;nynější, současný;;příd;null
3501;teď, nyní, momentálně;;přísl;null
3502;souběžný, současný;;příd;null
3503;současný, moderní;;příd;null
3504;souběžný, současný;ve stejnou dobu;příd;null
3504;paralelní, simultánní;ve stejnou dobu: formálně;příd;null
3505;současný, simultánní;;příd;null
3506;služba;;ž;null
3507;služba;elektřina, voda apod.;ž;null
3507;veřejná služba;;příd+ž;null
3508;vojna;povinná služba;ž;null
3508;povinná vojenská služba;;příd+příd+ž;null
3508;odvod;na vojnu;m;null
3509;poradenství;;s;null
3509;poradní služba, poradenská služba;;příd+ž;null
3510;rozvědka;;ž;null
3510;výzvědná služba, tajná služba;;příd+ž;null
3510;tajná informace;;příd+ž;null
3511;obsluha, služba;pracovník;ž;null
3511;hlídač;pracovník: muž;m;null
3511;hlídačka;pracovník: žena;ž;null
3512;zvláštní letecká služba;britská armáda;příd+příd+ž;null
3513;kolem;po okolí;přísl;null
3514;kolem;podél;4p předl;null
3515;za;kde;7p předl;null
3515;za;kam;4p předl;null
3515;kolem;kudy;2p předl;null
3516;přibližně, asi, zhruba;;přísl;null
3516;kolem;;2p předl;null
3517;dokola, dokolečka, kolem;;přísl;null
3518;okolo, kolem;;přísl;null
3519;okolo, kolem;obepnout;2p předl;null
3520;projet kolem;jízda;2p dok;null
3520;projít;chůze;2p dok;null
3521;kroužit kolem;;2p ned;null
3521;obkroužit;;4p dok;null
3522;kroužit kolem;;2p ned;null
3522;objíždět;;4p ned;null
3522;obkroužit, objet;;4p dok;null
3523;dělat humbuk kolem;reklama;2p dok+m;null
3524;točit se kolem;;2p ned;null
3525;točit se kolem, kroužit kolem, obíhat kolem;;2p ned;null
3525;obíhat;;4p ned;null
3526;projet kolem;;2p dok;null
3527;rotující;;příd;null
3527;otáčející se kolem vlastní osy;;;null
3528;rotace;;ž;null
3528;otáčení kolem vlastní osy;;;null
3529;všude kolem, všude okolo;;;null
3529;vcelku vzato;;;null
3530;jít kolem;;2p;null
3531;projít kolem;;;null
3532;nechodit kolem horké kaše;;;null
3533;často;frekvence;přísl;null
3534;často;v mnoha případech;přísl;null
3535;často;;přísl;null
3535;pravidelně;přeneseně;přísl;null
3536;často;jev vyskytující se často;přísl;null
3537;často;;přísl;null
3538;často;;;null
3539;obvykle, často;časově;přísl;null
3540;jak často chcete;;;null
3541;dost často;;;null
3542;stejně;;přísl;null
3543;stejně;stejným způsobem;přísl;null
3543;podobně;skoro stejně;přísl;null
3544;v naturáliích;;;null
3544;stejně;oplatit;;null
3545;být totéž co;;ned+přísl+zájm;null
3545;být stejné;;ned+příd;null
3546;stejně, přesto;;přísl;null
3546;tak jako tak;;přísl+spoj+přísl;null
3547;stejně, shodně;;přísl;null
3548;ve stejné výšce, v jedné rovině;např. stůl a okno;předl+příd+ž;null
3548;zarovnaný;;příd;null
3549;karty stejné barvy;4 nebo 5 karet v držení jednoho hráče;ž mn+příd+ž;null
3550;beztak, stejně;přesto;přísl;null
3550;i tak;přesto;sp+přísl;null
3550;tak jako tak;přesto;přísl+sp+přísl;null
3551;i;;;null
3551;jakož i, stejně jako;;;null
3552;stejné krevní skupiny;mající stejné názory;;null
3553;patřit;mít místo;dok;null
3553;mít být;;ned+ned;null
3554;patřit;;3p ned;null
3554;být něčí;;ned zájm;null
3555;vztahovat se k, patřit k;;3p ned;null
3555;týkat se;;2p dok;null
3556;patřit k;členství;3p ned;null
3556;být členem;;ned+m;null
3556;náležet k, řadit se k;;3p dok;null
3557;patřit, náležet;;;null
3558;právo;;s;null
3558;nárok;;m;null
3559;zákony;;m mn;null
3559;právo;soubor zákonů obecně;s;null
3560;oprávnění;počítače: přístupová práva;s;null
3560;přístup;počítače: přístupová práva;m;null
3560;právo;počítače: přístupová práva;s;null
3561;právo;;s;null
3562;moci, moct, smět;mít oprávnění;ned;null
3562;mít právo;;ned+s;null
3563;právo výběru;;s+m;null
3564;autorská práva;;příd+s mn;null
3564;autorské právo;;příd+s;null
3564;copyright;;m;null
3565;způsobilý, schopný;;příd;null
3565;mající právo na;;4p příč ned+s;null
3566;předkupní právo;;příd+s;null
3566;opce;prodloužení smlouvy apod.;ž;null
3567;předkupní právo;;příd+s;null
3568;zadržovací právo;;příd+s;null
3569;volební právo;;příd+s;null
3570;právo průchodu;;s+m;null
3571;ústavní právo;;;null
3572;trestní právo;;;null
3573;mít právo na;;4p;null
3574;mít právo na;;4p;null
3575;nemít právo;;;null
3575;nic ti do toho není;;;null
3576;nemít právo;;;null
3577;mít přednost;;;null
3577;mít přednostní právo;;;null
3578;mít právo;;;null
3579;právo a pořádek;;;null
3580;právo džungle;;;null
3581;potvrzení zaručující právo koupě za stejnou cenu;když zboží v akci dojde;;null
3582;nezadatelné právo;;;null
3583;právo na vodu;common law;;null
3584;informace;znalost;ž;null
3585;informace;data;ž;null
3585;data;;s mn;null
3586;informace;pultík;ž mn;null
3587;důvěrná informace;;příd+ž;null
3588;rozvědka;;ž;null
3588;výzvědná služba, tajná služba;;příd+ž;null
3588;tajná informace;;příd+ž;null
3589;výstražná informace;povodeň, uragán apod.;příd+ž;null
3590;informativní, poučný;užitečné informace;příd;null
3590;bohatý na informace;;příd+předl+ž;null
3591;útržkovitá informace;;příd+ž;null
3592;důvěrné informace;;;null
3593;informace s omezeným přístupem;;;null
3594;základní informace;;;null
3595;zájem;;m;null
3596;zájem;;m;null
3597;zájem;zvědavost;m;null
3598;zaujatý, zainteresovaný;;příd;null
3598;mající zájem, jevící zájem;;příd+m;null
3599;vzbudit zájem;něčí;dok+m;null
3599;poutat, fascinovat;vzbudit zájem;4p ned;null
3599;upoutat, zaujmout;vzbudit zájem;4p dok;null
3600;zájem o ekologické otázky;;m+předl+příd+ž mn;null
3600;environmentalismus;hnutí;m;null
3600;ekologismus;pohrdavě: hnutí;;null
3601;zajímat se o;;4p;null
3601;mít zájem o;;4p;null
3602;mít zájem na;;6p;null
3602;mít želízko v ohni;;;null
3603;obrovský zájem o;;4p;null
3603;jít na odbyt;;;null
3604;ztratit zájem o;;4p;null
3605;spojit se s;;7p;null
3605;mít společný zájem s;;7p;null
3606;partikulární zájem;;;null
3607;člen;muž;m;null
3607;členka;žena;ž;null
3608;člen;;m;null
3609;člen;gramatika;m;null
3609;určující výraz;gramatika: ukaz., přivl. zájmena apod.;příd+m;null
3610;člen;platící;m;null
3611;člen královské rodiny;muž;m+příd+ž;null
3611;příslušník královské rodiny;muž;m+příd+ž;null
3611;členka královské rodiny;žena;ž+příd+ž;null
3611;příslušnice královské rodiny;žena;ž+příd+ž;null
3612;člen správní rady;muž;m+příd+ž;null
3612;členka správní rady;žena;ž+příd+ž;null
3613;poslanec;muž;m;null
3613;poslankyně;žena;ž;null
3613;člen parlamentu;muž;m+m;null
3613;členka parlamentu;žena;ž+m;null
3614;přidružený člen;;příd+ž;null
3615;gangster;;m;null
3615;člen gangu;;m+m;null
3616;člen výboru bdělosti;domobrana;m+m+ž;null
3616;člen domobrany;;m+ž;null
3617;zakládající člen;;;null
3618;bezproblémový člen;;;null
3619;člen advokátské komory;;;null
3620;kancelář, úřadovna;;ž;null
3620;úřad;konkrétní osoby;m;null
3621;úřad;;m;null
3621;pozice;;ž;null
3622;úřad;státní organizace;m;null
3622;orgán;státní organizace;m;null
3623;úřad;;m;null
3623;kancelář;;ž;null
3624;ministerský úřad;ministra;příd+m;null
3624;portfej, portefeuille;ministra;ž;null
3624;obor působnosti;ministra;m+ž;null
3625;úřad pro spotřební daně;Velká Británie;m+předl+příd+ž mn;null
3626;prezidentování, prezidentství;výkon funkce;s;null
3626;úřad prezidenta;;m+m;null
3627;úřad prezidenta USA;;m+m+zkr;null
3628;regulátor;;m;null
3628;regulační úřad;;příd+m,;null
3629;regulátor;;m;null
3629;regulační úřad;;příd+m,;null
3630;kněžský úřad;přeneseně;příd+m;null
3631;imigrační úřad;USA;příd+m;null
3632;finanční úřad;;;null
3632;berňák;hovorově;;null
3633;finanční úřad;;;null
3633;berňák;;;null
3634;čtyři;počet;čísl;null
3634;čtyřka, čtverka;číslo;ž;null
3635;čtyři;;čísl;null
3636;čtyři;;čísl;null
3637;padesát čtyři;;;null
3638;způsob;;m;null
3639;způsob;;m;null
3639;prostředky;;m mn;null
3640;způsob;;m;null
3641;cesta;;ž;null
3641;způsob;;m;null
3641;metoda;;ž;null
3642;způsob;;m;null
3643;způsob;jak něco udělat;;null
3644;styl, způsob;;m;null
3645;způsob, chování;;m;null
3646;způsob, postup;;m;null
3646;metoda;;ž;null
3647;styl;psaní;m;null
3647;způsob psaní;;m+s;null
3648;styl;;m;null
3648;způsob vyjadřování;;m+s;null
3649;oznamovací způsob;gramatika;příd+m;null
3650;způsob vyjadřování;ústně;m+s;null
3650;dikce;;ž;null
3651;způsob vyjadřování;písemně;m+s;null
3652;způsob myšlení;;m+s;null
3652;přístup;myšlenkový;m;null
3653;podmiňovací způsob;;příd+m;null
3654;prostředek;;;null
3654;způsob, jak;;;null
3655;způsob, jak vyjádřit;;4p;null
3656;peníze;oběživo;m pomn;null
3657;měna;;ž;null
3657;peníze;přeneseně;pomn;null
3657;platidlo;právnicky;s;null
3657;oběživo;hotové peníze v oběhu;ž;null
3658;peníze;;ž pomn;null
3658;bohatství;;s;null
3658;majetek;;m;null
3659;peníze;;m pomn;null
3659;příjmy, výnosy;přeneseně;m mn;null
3660;penize;;m pomn;null
3661;náhrada;;ž;null
3661;refundace;;ž;null
3661;vrácené peníze;;příd+m mn;null
3662;nahradit, refundovat;;4p dok;null
3662;nahrazovat, refundovat;;4p ned;null
3662;vrátit peníze;;dok+m mn;null
3662;vracet peníze;;ned+m mn;null
3663;vrátit peníze;platit náklady;dok+m mn;null
3663;krýt náklady, nahrazovat náklady;platit náklady;ned+m mn;null
3663;pokrýt náklady, nahradit náklady;platit náklady;dok+m mn;null
3663;refundovat;platit náklady;dok;null
3664;sbírat peníze;dobročinnost, kampaň;dok+m mn;null
3665;mince;;ž;null
3665;kovové peníze;;příd+m pomn;null
3666;vyhrazené peníze;;příd+m pomn;null
3667;prát špinavé peníze;;ned+příd+m pomn;null
3667;vyprat špinavé peníze;;dok+příd+m;null
3668;hotovost;;;null
3668;peníze v hotovosti;;;null
3669;vybrat peníze;;;null
3669;vybírat peníze;;;null
3669;vybrat;;;null
3669;vybírat;;;null
3670;dobré za ty peníze;;;null
3671;nashromáždit peníze;;;null
3671;sehnat peníze;;;null
3672;peníze na útratu;na dovolené apod.;;null
3673;čas jsou peníze;;;null
3674;voda;;ž;null
3675;voda;k pití;ž;null
3676;voda;sklenice vody;ž;null
3677;voda z tání;;ž+předl+s;null
3678;živá voda;přeneseně: nesoucí úlevu;příd+ž;null
3678;terapie;přeneseně;ž;null
3679;munice;přeneseně: dodávat někomu;ž;null
3679;voda na mlýn;nahrávat oponentovi;ž+předl+m;null
3680;rozlitá voda, uniklá voda;nebo jiná tekutina;příd+ž;null
3681;odpad, odtok;;m;null
3681;odpadní voda;;příd+ž;null
3682;ústní voda;;příd+ž;null
3683;dešťová voda;;příd+ž;null
3684;vařící voda;;;null
3685;destilovaná voda;;;null
3686;pitná voda;;;null
3687;pitná voda;;;null
3688;podzemní voda;;;null
3689;horká voda;;;null
3690;perlivá voda;;;null
3691;právě, teď;;přísl;null
3692;teď, momentálně;;přísl;null
3693;právě, teď;;přísl;null
3694;teď, nyní;;přísl;null
3694;současný, nynější;;příd;null
3694;v současnosti;;předl+ž;null
3694;momentálně, právě;;přísl;null
3695;nynější, současný;;příd;null
3695;teď, nyní, momentálně;;přísl;null
3696;teď, právě, zrovna;;přísl;null
3697;momentálně, právě, teď, zrovna;;přísl;null
3698;nyní, teď;;přísl;null
3699;ale teď vážně;;zvol;null
3700;právě teď;;;null
3701;teď nebo nikdy;úspěch nebo krach;;null
3702;teď nebo nikdy;;;null
3703;teď když;;;null
3704;okamžitě;;;null
3704;teď hned;;;null
3705;mladý;;příd;null
3706;mladý;;m;null
3707;mladý, mladistvý;působící mladě;příd;null
3708;zemřít mladý;;;null
3708;odejít předčasně;poeticky;;null
3709;mladý krab;měkký, poživatelný krunýř;;null
3710;měsíc;kalendářní;m;null
3711;měsíc;doba;m;null
3712;měsíc;objekt na obloze;m;null
3712;Měsíc;vesmírné těleso;m;null
3712;luna;básnicky;ž;null
3713;dvakrát za měsíc;;přísl+předl+m;null
3714;dorůstající měsíc;;;null
3715;program;televizní;m;null
3715;pořad;;m;null
3716;program;studium;m;null
3717;program;počítač;m;null
3717;aplikace;počítač;ž;null
3718;program;plán akcí;m;null
3719;program;televize;m;null
3720;program;televize;m;null
3721;program;politická strana;m;null
3721;stranický program;politická strana;příd+m;null
3721;platforma;politická strana;ž;null
3722;program;;m;null
3722;pořad jednání;;m+s;null
3722;agenda;;ž;null
3723;program, kanál;televize;m;null
3723;stanice;televize;ž;null
3724;studijní program;;příd+m;null
3725;program, plán;univerzitního kurzu;m;null
3725;syllabus;;m;null
3726;instalační program;;příd+m;null
3727;obslužný program;;příd+m;null
3728;pilotní program;;;null
3729;území;;s;null
3729;oblast;;ž;null
3730;území;;s;null
3730;region, teritorium;;m;null
3730;oblast;;ž;null
3731;oblast;správní;ž;null
3732;oblast;uzavřená oblast;ž;null
3733;oblast;;ž;null
3734;obor;něčí;m;null
3734;oblast;působnosti;ž;null
3734;pole;působnosti;ž;null
3735;obor, oblast;specializace;m;null
3735;odvětví;;s;null
3736;oblast zájmu;;m+m;null
3736;sféra zájmu;;ž+m;null
3736;doména;;ž;null
3737;oblast, sféra;oblast účinku;ž;null
3738;oblast, zóna;;ž;null
3739;obor;pole působnosti;m;null
3739;sféra, oblast;pole působnosti;ž;null
3739;doména;pole působnosti;ž;null
3740;ovládaná oblast, kontrolovaná oblast;;příd+ž;null
3741;oblast, lokalita;;ž;null
3742;oblast postižená krizí;ekonomicky;;null
3743;postižená oblast;;;null
3743;oblast postižená pohromou;;;null
3744;metropolitní oblast;;;null
3745;evropský;;příd;null
3746;film;;m;null
3746;biják;hovorově;m;null
3747;film;;m;null
3748;film;;m;null
3749;vrstva;;ž;null
3749;vrstvička;;ž zdrob;null
3749;film, povlak;vrstva;m;null
3750;kreslený film, animovaný film;;příd+m;null
3751;povlak, film;na hladině;m;null
3752;film, kde se vraždí;;;null
3753;akční film;;;null
3754;natočit film;;;null
3755;dobový film;;;null
3756;podnik;;m;null
3756;společnost, firma;;ž;null
3756;živnost;malý podnik;ž;null
3757;společnost, firma;;ž;null
3757;podnik;;m;null
3758;podnikový;;příd;null
3758;podnik;;m;null
3758;společnost;;ž;null
3759;firma, společnost;;ž;null
3759;podnik;;m;null
3760;podnik;firma;m;null
3760;podnikání;činnost;s;null
3761;podnik;velká akce;m;null
3762;vykořisťovatelský podnik;tvrdá práce, málo peněz;příd+m;null
3762;manufaktura;historicky;ž;null
3763;exportní podnik;;příd+m;null
3764;importní podnik;;příd+m;null
3765;joint venture;;;null
3765;společný podnik;;;null
3766;podnik, který smí zaměstnávat jen členy odborů;;;null
3767;pan;titul;m;null
3768;pan;oslovení;m;null
3769;pan;formálně;m;null
3770;Pán;Bůh;m;null
3771;pán;vládce, vlivná osoba;m;null
3772;pan;;m;null
3773;pan;před jménem;m;null
3773;p.;pán;zkr;null
3774;pan;ironicky: pan vědec, pan umělec;m;null
3775;princ, kralevic;syn panovníka;m;null
3775;kníže, vladař, panovník;panovník;m;null
3775;kníže, vládce, pán;přeneseně;m;null
3775;kníže;knižně;s;null
3776;pan někdo;;m+s;null
3777;vážený pan;;příd+m;null
3778;pán domu;;;null
3779;prezident;hlava státu: muž;m;null
3779;prezidentka;hlava státu: žena;ž;null
3779;prezident, předseda;hlava instituce: muž;m;null
3779;prezidentka, předsedkyně;hlava instituce: žena;ž;null
3780;prezident, ředitel, šéf;sportovního klubu;;null
3781;prezident, ředitel, předseda;muž;m;null
3781;generální ředitel;muž;příd+m;null
3781;prezidentka, ředitelka, předsedkyně;žena;ž;null
